,開始時刻,終了時刻,左クリック,右クリック,打鍵回数,実行ファイル名,手動分類,候補1,候補2,候補3,自動推定,
,2013/05/22 15:33:34,2013/05/22 15:33:39,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:33:39,2013/05/22 15:33:59,4,0,0,excel.exe:Microsoft Excel - FieldInfo_OLV025.txt,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:33:59,2013/05/22 15:34:05,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:34:05,2013/05/22 15:34:29,8,0,2,excel.exe:Microsoft Excel - FieldInfo_OLV025.txt,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:34:29,2013/05/22 15:34:30,0,0,2,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:34:30,2013/05/22 15:34:32,1,0,3,sakura.exe:検索,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:34:32,2013/05/22 15:34:41,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:34:41,2013/05/22 15:35:18,16,0,0,excel.exe:Microsoft Excel - FieldInfo_OLV025.txt,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:35:18,2013/05/22 15:35:31,5,0,32,excel.exe:名前を付けて保存,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:35:31,2013/05/22 15:35:35,4,0,0,excel.exe:Microsoft Excel - FieldInfo_OLV025_確認必要.xls,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:35:35,2013/05/22 15:35:39,1,0,0,excel.exe:Microsoft Excel - 14_ＦＩＥＬＤ文（項目定義）の変換（帳票）.xls,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:35:39,2013/05/22 15:35:41,0,0,0,explorer.exe:3回目_本社最新(帳票）,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:35:41,2013/05/22 15:35:44,2,0,0,explorer.exe:3回目_本社最新(帳票）,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:35:44,2013/05/22 15:35:46,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\LogicInfo_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:35:46,2013/05/22 15:35:48,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:35:48,2013/05/22 15:35:50,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:35:50,2013/05/22 15:35:59,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:35:59,2013/05/22 15:36:05,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:36:05,2013/05/22 15:36:18,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:36:18,2013/05/22 15:36:20,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLT016.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:36:20,2013/05/22 15:36:22,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:36:22,2013/05/22 15:36:23,1,0,0,explorer.exe:画面定義体,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:36:23,2013/05/22 15:36:24,1,0,0,explorer.exe:本社,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:36:24,2013/05/22 15:36:28,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:36:28,2013/05/22 15:36:31,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLT016 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:36:32,2013/05/22 15:36:47,4,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLT016.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:36:47,2013/05/22 15:36:49,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:36:49,2013/05/22 15:36:51,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLT016 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:36:51,2013/05/22 15:36:53,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:36:53,2013/05/22 15:36:57,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:36:57,2013/05/22 15:37:03,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:37:03,2013/05/22 15:37:23,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:37:23,2013/05/22 15:37:29,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:37:29,2013/05/22 15:37:36,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:37:36,2013/05/22 15:37:40,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:37:40,2013/05/22 15:38:07,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:38:07,2013/05/22 15:38:11,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:38:11,2013/05/22 15:38:28,2,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\ASTtree_OLV025.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:38:28,2013/05/22 15:38:31,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV025 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:38:31,2013/05/22 15:38:43,2,1,0,explorer.exe:本社,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:38:43,2013/05/22 15:38:44,1,0,0,explorer.exe:スタート メニュー,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:38:44,2013/05/22 15:38:45,0,0,0,explorer.exe:unknown,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:38:45,2013/05/22 15:38:46,1,0,0,sakura.exe:(無題) - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:38:46,2013/05/22 15:38:48,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:38:48,2013/05/22 15:38:49,1,0,0,explorer.exe:release_20130513,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:38:49,2013/05/22 15:38:53,3,0,0,explorer.exe:3回目_本社最新(帳票）,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:38:53,2013/05/22 15:38:54,0,0,0,explorer.exe:unknown,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:38:54,2013/05/22 15:38:56,2,0,0,editplus.exe:EditPlus [默?],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:38:56,2013/05/22 15:38:58,1,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\LogicInfo_OLV062.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:38:58,2013/05/22 15:39:00,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:39:00,2013/05/22 15:40:42,20,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\LogicInfo_OLV062.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:40:42,2013/05/22 15:41:38,12,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\LogicInfo_OLV062.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:41:38,2013/05/22 15:41:43,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:41:43,2013/05/22 15:41:50,4,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\LogicInfo_OLV062.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:41:50,2013/05/22 15:42:02,3,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:42:02,2013/05/22 15:42:04,2,0,0,explorer.exe:unknown,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:42:04,2013/05/22 15:42:40,13,0,62,excel.exe:Microsoft Excel - テストパタン一覧.xls,文書作成・確認,テスト,文書作成・確認,,文書作成・確認,
,2013/05/22 15:42:40,2013/05/22 15:42:42,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:42:42,2013/05/22 15:42:44,1,0,0,explorer.exe:unknown,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:42:44,2013/05/22 15:42:47,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:42:47,2013/05/22 15:42:48,1,0,0,sakura.exe:OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:42:48,2013/05/22 15:43:08,7,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\LogicInfo_OLV062.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:43:08,2013/05/22 15:43:10,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:43:10,2013/05/22 15:43:14,2,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\LogicInfo_OLV062.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:43:14,2013/05/22 15:43:28,3,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:43:28,2013/05/22 15:43:38,3,0,0,editplus.exe:EditPlus [默?] - [E:\開発三部\PSAM_変換仕様書\Debug_20130517(2)\3回目_本社最新(帳票）\LogicInfo_OLV062.txt],文書作成・確認,文書作成・確認,,,文書作成・確認,
,2013/05/22 15:43:38,2013/05/22 15:43:44,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:43:44,2013/05/22 15:43:50,2,0,0,explorer.exe:3回目_本社最新(帳票）,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:43:50,2013/05/22 15:43:51,1,0,0,explorer.exe:unknown,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:43:51,2013/05/22 15:43:55,3,0,0,excel.exe:Microsoft Excel - 14_ＦＩＥＬＤ文（項目定義）の変換（帳票）.xls,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:43:55,2013/05/22 15:43:56,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:43:56,2013/05/22 15:44:04,1,0,0,excel.exe:Microsoft Excel - FieldInfo_OLV062.txt,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:44:04,2013/05/22 15:44:11,2,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:44:11,2013/05/22 15:45:42,26,0,0,excel.exe:Microsoft Excel - FieldInfo_OLV062.txt,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:45:42,2013/05/22 15:47:02,24,0,0,excel.exe:Microsoft Excel - FieldInfo_OLV062.txt,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:47:02,2013/05/22 15:47:12,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
,2013/05/22 15:47:12,2013/05/22 15:47:36,2,0,0,excel.exe:Microsoft Excel - FieldInfo_OLV062.txt,文書作成・確認,,,,文書作成・確認,
,2013/05/22 15:47:36,2013/05/22 15:47:38,1,0,0,sakura.exe:E:\開発三部\PSAM_変換仕様書\大阪から（サンプルｿｰｽ）\30_20130412_変換サンプルソース_PSAM\帳票定義体\本社\OLV062 - sakura 1.6.6.0 ,文書作成・確認,プログラミング,テスト,文書作成・確認,文書作成・確認,
